,Excel Name,Customer,Deal Machine ID,PO Number,Item Number,Date,PNs,Descriptions,Quantity,Spare PNs,Spares Description,Workscope,Material,Material - Note,Bought Out,Bought Out - Note,Sub-Con,Sub-Con - Note,Machining,Machining - Note,Fabrication,Fabrication - Note,Test & Assy,Test & Assy - Note,Margin,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Total Unit Sell - Spares,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Unit Cost
312,Centrica EUK 1773628 Spares FCM Rev 00.xlsx,Centrica now Spirit Energy,,UK,1,2017-10-19,"195000-454, 73270, 195000-325, 195000-455, 195000-347, 195327-247, 195000-452, 195327-323, 195000-326, 195000-437, 195327-308, A300133-2, A300133-3, A300133-1, 195000-380, 195000-435, 195000-446, 201628-72","['O-RING, AS568A-454, 12.475 (NOM 12-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, 11.750ID X .500 CS,BUNA N, 75 DURO', 'O-RING, AS568A-325, 1.475 (NOM 1-1/2) ID, 0.210 \n(NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE\n(NBR), 70 DURO A', 'O-RING, AS568A-455, 12.975 (NOM 13) ID, 0.275 (NOM1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, AS568A-347, 4.225 (NOM 4-1/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING,BACKUP,347,  4.278 ID,  .183 CS, NITRILE, 90 DUROMETER', 'O-RING, AS568A-452, 11.475 (NOM 11-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING BACKUP,MOULDED, 452, 11.524 ID, 0.236 CS, BUNA-N,90 DURO', 'O-RING, AS568A-326, 1.600 (NOM 1-5/8) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING, AS568A-437, 5.975 (NOM 6) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING BACKUP,MOULDED, 437, 6.051 ID, 0.236 CS,  BUNA-N,90 DURO', 'BEARING,SLIPSTRIP, 4.25 ROD GREENE TWEED  25F1077-10A063', 'BEARING,SLIPSTRIP,12.00 ROD GREENE TWEED  25M3049-10A063', 'BEARING,SLIPSTRIP, 6.00 ROD GREENE TWEED 25F1521-10A063', 'O-RING, AS568A-380, 11.475 (NOM 11-1/2) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING, AS568A-435, 5.725 (NOM 5-3/4) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, AS568A-446, 8.475 (NOM 8-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'SEAL, PISTON T, 11.500 OD, 11.000 ID, 0.250 CS,V4208 VITON / TEFLON BACK-UP RINGS']",1,"['195000-437', '78042304']","['O-RING, AS568A-437, 5.975 (NOM 6) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A', 'SEAL,T,PISTON, SEE DRG. 780423 FOR DIMENSIONS,    VITON GF HALLITE #1730211  ']","O-RING, AS568A-454, 12.475 (NOM 12-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A",,,4.27,,,,,,,,,,0.7499981867269411,17.07987611808314,17.07987611808314,321.263885856,635.7277717119999,338.3437619740831,652.807647830083,4.27
313,Centrica EUK 1773628 Spares FCM Rev 01.xlsx,Centrica now Spirit Energy,,UK,1,2017-10-24,"195000-454, 73270, 195000-325, 195000-455, 195000-347, 195327-247, 195000-452, 195327-323, 195000-326, 195000-437, 195327-308, A300133-2, A300133-3, A300133-1, 195000-380, 195000-435, 195000-446, 201628-72","['O-RING, AS568A-454, 12.475 (NOM 12-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, 11.750ID X .500 CS,BUNA N, 75 DURO', 'O-RING, AS568A-325, 1.475 (NOM 1-1/2) ID, 0.210 \n(NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE\n(NBR), 70 DURO A', 'O-RING, AS568A-455, 12.975 (NOM 13) ID, 0.275 (NOM1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, AS568A-347, 4.225 (NOM 4-1/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING,BACKUP,347,  4.278 ID,  .183 CS, NITRILE, 90 DUROMETER', 'O-RING, AS568A-452, 11.475 (NOM 11-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING BACKUP,MOULDED, 452, 11.524 ID, 0.236 CS, BUNA-N,90 DURO', 'O-RING, AS568A-326, 1.600 (NOM 1-5/8) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING, AS568A-437, 5.975 (NOM 6) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING BACKUP,MOULDED, 437, 6.051 ID, 0.236 CS,  BUNA-N,90 DURO', 'BEARING,SLIPSTRIP, 4.25 ROD GREENE TWEED  25F1077-10A063', 'BEARING,SLIPSTRIP,12.00 ROD GREENE TWEED  25M3049-10A063', 'BEARING,SLIPSTRIP, 6.00 ROD GREENE TWEED 25F1521-10A063', 'O-RING, AS568A-380, 11.475 (NOM 11-1/2) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING, AS568A-435, 5.725 (NOM 5-3/4) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, AS568A-446, 8.475 (NOM 8-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'SEAL, PISTON T, 11.500 OD, 11.000 ID, 0.250 CS,V4208 VITON / TEFLON BACK-UP RINGS']",2,"['195000-437', '78042304']","['O-RING, AS568A-437, 5.975 (NOM 6) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A', 'SEAL,T,PISTON, SEE DRG. 780423 FOR DIMENSIONS,    VITON GF HALLITE #1730211  ']","O-RING, AS568A-454, 12.475 (NOM 12-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A",,,4.27,,,,,,,,,,0.7499981867269411,17.07987611808314,34.15975223616628,321.263885856,1271.455543424,338.3437619740831,1305.615295660166,4.27
314,Centrica EUK 1773628 Spares FCM Rev 02.xlsx,Centrica now Spirit Energy,,UK,1,2017-10-26,"195000-454, 73270, 195000-325, 195000-455, 195000-347, 195327-247, 195000-452, 195327-323, 195000-326, 195000-437, 195327-308, A300133-2, A300133-3, A300133-1, 195000-380, 195000-435, 195000-446, 201628-72","['O-RING, AS568A-454, 12.475 (NOM 12-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, 11.750ID X .500 CS,BUNA N, 75 DURO', 'O-RING, AS568A-325, 1.475 (NOM 1-1/2) ID, 0.210 \n(NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE\n(NBR), 70 DURO A', 'O-RING, AS568A-455, 12.975 (NOM 13) ID, 0.275 (NOM1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, AS568A-347, 4.225 (NOM 4-1/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING,BACKUP,347,  4.278 ID,  .183 CS, NITRILE, 90 DUROMETER', 'O-RING, AS568A-452, 11.475 (NOM 11-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING BACKUP,MOULDED, 452, 11.524 ID, 0.236 CS, BUNA-N,90 DURO', 'O-RING, AS568A-326, 1.600 (NOM 1-5/8) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING, AS568A-437, 5.975 (NOM 6) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING BACKUP,MOULDED, 437, 6.051 ID, 0.236 CS,  BUNA-N,90 DURO', 'BEARING,SLIPSTRIP, 4.25 ROD GREENE TWEED  25F1077-10A063', 'BEARING,SLIPSTRIP,12.00 ROD GREENE TWEED  25M3049-10A063', 'BEARING,SLIPSTRIP, 6.00 ROD GREENE TWEED 25F1521-10A063', 'O-RING, AS568A-380, 11.475 (NOM 11-1/2) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A', 'O-RING, AS568A-435, 5.725 (NOM 5-3/4) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'O-RING, AS568A-446, 8.475 (NOM 8-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A', 'SEAL, PISTON T, 11.500 OD, 11.000 ID, 0.250 CS,V4208 VITON / TEFLON BACK-UP RINGS']",12,"['195000-437', '78042304']","['O-RING, AS568A-437, 5.975 (NOM 6) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A', 'SEAL,T,PISTON, SEE DRG. 780423 FOR DIMENSIONS,    VITON GF HALLITE #1730211  ']","O-RING, AS568A-454, 12.475 (NOM 12-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A",,,4.27,,,,,,,,,,0.7499981867269411,17.07987611808314,204.9585134169977,321.263885856,7628.733260544001,338.3437619740831,7833.691773960998,4.27
315,Centrica EUK 1785207 Tooling FCM Rev 00.xlsx,Centrica now Spirit Energy,,UK,1,2017-11-15,A70275-3,"['\nTOOL-SWE, TUBING HGR, RUNNING & RETRIEVAL TOOL,  COMMUNICATION COLLAR, 5 1/2, 8.000-4 ACME (LH)THRD, X 8.000-4 ACME (RH) THRD\n']",2,[],[],"
TOOL-SWE, TUBING HGR, RUNNING & RETRIEVAL TOOL,  COMMUNICATION COLLAR, 5 1/2, 8.000-4 ACME (LH)THRD, X 8.000-4 ACME (RH) THRD
",,,4825,,24.125,,,,,,,,0.33,7237.500000000001,14475.0,0.0,0.0,7237.500000000001,14475.0,4849.125
316,Centrica EUK 1785207 Tooling FCM Rev 00.xlsx,Centrica now Spirit Energy,,UK,2,2017-11-15,D70386-1,"['\nTOOL-SWE, CASING GUIDE, RUNNING AND RETRIEVAL, 12.750, ARR FOR L-SLOT, API NC50 (4-1/2 IF) BOX TOP, API NC50 (4-1/2 IF) PIN BTM, 2.750 THRU BORE\n']",2,[],[],"
TOOL-SWE, CASING GUIDE, RUNNING AND RETRIEVAL, 12.750, ARR FOR L-SLOT, API NC50 (4-1/2 IF) BOX TOP, API NC50 (4-1/2 IF) PIN BTM, 2.750 THRU BORE
",,,5075,,25.375,,,,,,,,0.33,7612.500000000001,15225.0,0.0,0.0,7612.500000000001,15225.0,5100.375
317,Centrica EUK 1785207 Tooling FCM Rev 00.xlsx,Centrica now Spirit Energy,,UK,3,2017-11-15,A70299-8,"['\nTOOL-SWE,MSI,RUNNING & RETRIEVAL, 13.625,C/W  SETTING AND RETRIEVAL DARTS, 4.58 FT LG,C/W  4.500IF BOX X  2.875 IF PIN SUB UP\n']",2,[],[],"
TOOL-SWE,MSI,RUNNING & RETRIEVAL, 13.625,C/W  SETTING AND RETRIEVAL DARTS, 4.58 FT LG,C/W  4.500IF BOX X  2.875 IF PIN SUB UP
",,,22750,,113.75,,,,,,,,0.32,33623.16176470589,67246.32352941178,0.0,0.0,33623.16176470589,67246.32352941178,22863.750000000004
318,Centrica EUK 1785207 Tooling FCM Rev 00.xlsx,Centrica now Spirit Energy,,UK,4,2017-11-15,A70268-1,"[' TOOL-SWE, PACK-OFF AND BOWL PROTECTOR, RUNNING AND RETRIEVING TOOL C/W JETTING SUB, 20 WITH 4-1/2  I.F.BOX RUNNING THREAD, SPECIAL FULL DIAMETER WITH FLOW-BY PORTS ']",2,[],[]," TOOL-SWE, PACK-OFF AND BOWL PROTECTOR, RUNNING AND RETRIEVING TOOL C/W JETTING SUB, 20 WITH 4-1/2  I.F.BOX RUNNING THREAD, SPECIAL FULL DIAMETER WITH FLOW-BY PORTS ",,,10450,,52.25,,,,532.8,"Comment: Valenzuela, Paul (GE Oil & Gas):
hrs for welding at Montrose by Valenzuela, Paul (GE Oil & Gas)",,,0.317538774978996,16169.49006833373,32338.98013666747,0.0,0.0,16169.49006833373,32338.98013666747,11035.049999999996
319,EUK 1476596 Tubing Hanger FCM.xlsx,Chevron now Ithaca,,UK,1,2016-03-08,A138079-1,"['TUBING HGR ASSY,NT-MS,13-5/8 X 7,5000 PSI MWP,7 29, LB/FT TS3SB BOX BTM,8.000-4TPI STUB ACME EXT LIFT, THREAD,ARR FOR VG63 SEAL RING TOP,TWO 1/4 CONTROL LINE AND PETROLINE 6.187 QN PROFILE,F6NM W/ALLOY, 625 OVERLAY ON SEAL AREAS. ']",1,[],[],"TUBING HGR ASSY,NT-MS,13-5/8 X 7,5000 PSI MWP,7 29, LB/FT TS3SB BOX BTM,8.000-4TPI STUB ACME EXT LIFT, THREAD,ARR FOR VG63 SEAL RING TOP,TWO 1/4 CONTROL LINE AND PETROLINE 6.187 QN PROFILE,F6NM W/ALLOY, 625 OVERLAY ON SEAL AREAS. ",4898.300000000001,,2031.7,,500,,15832,,0,,2575,,0.3,36910.0,36910.0,0.0,0.0,36910.0,36910.0,25837.0
320,Chevron - 13 3.8 CBT Seal - Cost Model - EUK 1553991 - Rev 00.xlsx,Chevron now Ithaca,,UK,1,2016-05-25,D70452-2,"['SEAL,ASSEMBLY,CBT DUAL SEAL,13-3/8,ARR FOR TEST PORT & 13.375 HANGER NECK,C/W ENERGISING RING & LOAD TRANSFER RING\n']",1,[],[],"SEAL,ASSEMBLY,CBT DUAL SEAL,13-3/8,ARR FOR TEST PORT & 13.375 HANGER NECK,C/W ENERGISING RING & LOAD TRANSFER RING
",,,6827.14,"Comment: Cost provided by Sue from Oracle. £6,827.14
Quote 1 week Delivery by Paul C",,,,,,,,,0.35,10503.29230769231,10503.29230769231,0.0,0.0,10503.29230769231,10503.29230769231,6827.140000000002
321,Chevron - 13 3.8 CBT Seal - Cost Model - EUK 1553991 - Rev 01.xlsx,Chevron now Ithaca,,UK,1,2016-08-18,D70452-2,"['SEAL,ASSEMBLY,CBT DUAL SEAL,13-3/8,ARR FOR TEST PORT & 13.375 HANGER NECK,C/W ENERGISING RING & LOAD TRANSFER RING\n']",1,[],[],"SEAL,ASSEMBLY,CBT DUAL SEAL,13-3/8,ARR FOR TEST PORT & 13.375 HANGER NECK,C/W ENERGISING RING & LOAD TRANSFER RING
",0,,5772.89472,,148.53921024,"Comment: Paul C:
Applied same rational to logistics as for EUK 1453270. 

""Logistics estimate taken from EUK 1451669 which was for the MS-T seal. And added 1.7% duty as advised by logistics. "" by Paul C",0,,0,,0,,0.4362305592942637,10503.2900024298,10503.2900024298,0.0,0.0,10503.2900024298,10503.2900024298,5921.43393024
322,EUK 1575050 - new mill and flush tool incl. eng. hours.xlsx,Chevron now Ithaca,,UK,1,2016-08-10,A73161-8-REF,"['TOOL-SWE, ASSY, FLUSHING TOOL, NC-50 (4-1/2 IF) , BOX TOP, ARR FOR 10-3/4 CSG HGR/MS-T SEAL AREA. \n(Changes to jetting hole location and modification to the inside diameter to allow the tool to slip over the MS seal external wicker profile)']",1,[],[],"TOOL-SWE, ASSY, FLUSHING TOOL, NC-50 (4-1/2 IF) , BOX TOP, ARR FOR 10-3/4 CSG HGR/MS-T SEAL AREA. 
(Changes to jetting hole location and modification to the inside diameter to allow the tool to slip over the MS seal external wicker profile)",1642,,1656,,0,,2050,,0,,1896,,0.35,11144.61538461538,11144.61538461538,0.0,0.0,11144.61538461538,11144.61538461538,7243.999999999996
323,EUK 1575050 rev 02 FCM.xlsx,Chevron now Ithaca,,UK,1,2016-09-22,A73161-8-REF,"['TOOL-SWE, ASSY, FLUSHING TOOL, NC-50 (4-1/2 IF) , BOX TOP, ARR FOR 10-3/4 CSG HGR/MS-T SEAL AREA. \n(Changes to jetting hole location and modification to the inside diameter to allow the tool to slip over the MS seal external wicker profile)']",1,[],[],"TOOL-SWE, ASSY, FLUSHING TOOL, NC-50 (4-1/2 IF) , BOX TOP, ARR FOR 10-3/4 CSG HGR/MS-T SEAL AREA. 
(Changes to jetting hole location and modification to the inside diameter to allow the tool to slip over the MS seal external wicker profile)",1642,,1656,,0,,2050,,133,,1896,,0.35,11349.23076923077,11349.23076923077,0.0,0.0,11349.23076923077,11349.23076923077,7377.0
324,EUK 1575050 rev 1 - new mill and flush tool incl. eng. hours.xlsx,Chevron now Ithaca,,UK,1,2016-09-21,A73161-8-REF,"['TOOL-SWE, ASSY, FLUSHING TOOL, NC-50 (4-1/2 IF) , BOX TOP, ARR FOR 10-3/4 CSG HGR/MS-T SEAL AREA. \n(Changes to jetting hole location and modification to the inside diameter to allow the tool to slip over the MS seal external wicker profile)']",1,[],[],"TOOL-SWE, ASSY, FLUSHING TOOL, NC-50 (4-1/2 IF) , BOX TOP, ARR FOR 10-3/4 CSG HGR/MS-T SEAL AREA. 
(Changes to jetting hole location and modification to the inside diameter to allow the tool to slip over the MS seal external wicker profile)",1642,,1656,,0,,2050,,0,,1896,,0.35,11144.61538461538,11144.61538461538,0.0,0.0,11144.61538461538,11144.61538461538,7243.999999999996
325,Chevron - EUK 1575583 - FCM - Chokes - Rev 00 UK.xlsx,Chevron now Ithaca,,UK,1,2016-10-10,498145,"['CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT  DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3\n']",1,[],[],"CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT  DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3
",7410,,19289.4761167,,0,,7280,,0,,4218,,0.3,54567.82302385714,54567.82302385714,0.0,0.0,54567.82302385714,54567.82302385714,38197.476116699996
326,Chevron - EUK 1575583 - FCM - Chokes - Rev 00 UK.xlsx,Chevron now Ithaca,,UK,2,2016-10-10,381137,"['CHOKE,MOS,S6,4.50 TRIM,8IN72ST HUB X HUB (12.00INLET X OUTLET),AISI 4130 BODY W/316 OVERLAY ON HUB SEAL AREAS,AISI 4130 BONNET AND INCONEL 718 TRIM,API SPEC 6A-(-6 DEG C TO +30 DEG C)-BB-3-1,API SPEC 6A\n']",1,[],[],"CHOKE,MOS,S6,4.50 TRIM,8IN72ST HUB X HUB (12.00INLET X OUTLET),AISI 4130 BODY W/316 OVERLAY ON HUB SEAL AREAS,AISI 4130 BONNET AND INCONEL 718 TRIM,API SPEC 6A-(-6 DEG C TO +30 DEG C)-BB-3-1,API SPEC 6A
",3814,,20711.1907545,,0,,6661,,0,,4397,,0.3,50833.12964928571,50833.12964928571,0.0,0.0,50833.12964928571,50833.12964928571,35583.19075449999
327,Chevron - EUK 1575583 - FCM - Chokes - Rev 01 Spore & UK.xlsx,Chevron now Ithaca,,UK,1,2016-11-28,"498145, 498145","['CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT  DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3\n', 'Singapore IC quote']",1,[],[],"CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT  DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3
",7410,,19290.8105955,,0,,7280,,0,,4218,,0.2,47748.51324437499,47748.51324437499,0.0,0.0,47748.51324437499,47748.51324437499,38198.81059549999
328,Chevron - EUK 1575583 - FCM - Chokes - Rev 01 Spore & UK.xlsx,Chevron now Ithaca,,UK,2,2016-11-28,"381137, 381137, UKcost, Singapore","['CHOKE,MOS,S6,4.50 TRIM,8IN72ST HUB X HUB (12.00INLET X OUTLET),AISI 4130 BODY W/316 OVERLAY ON HUB SEAL AREAS,AISI 4130 BONNET AND INCONEL 718 TRIM,API SPEC 6A-(-6 DEG C TO +30 DEG C)-BB-3-1,API SPEC 6A\n', 'Singapore IC quote', 'Delivery: 27 weeks, FCA (per Incoterms 2010) GE Oil & Gas Facility, Montrose, UK', 'Delivery: 39 weeks, FCA (per Incoterms 2010) GE Oil & Gas Facility, Montrose, UK']",1,[],[],"CHOKE,MOS,S6,4.50 TRIM,8IN72ST HUB X HUB (12.00INLET X OUTLET),AISI 4130 BODY W/316 OVERLAY ON HUB SEAL AREAS,AISI 4130 BONNET AND INCONEL 718 TRIM,API SPEC 6A-(-6 DEG C TO +30 DEG C)-BB-3-1,API SPEC 6A
",3814,,20714.9153925,,0,,6661,,0,,4397,,0.2,44483.644240625,44483.644240625,0.0,0.0,44483.644240625,44483.644240625,35586.9153925
329,Chevron - EUK 1575583 - FCM - Chokes - Rev 01 Spore only.xlsx,Chevron now Ithaca,,UK,1,2016-12-12,498145REF,"['CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT  DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3\n']",1,[],[],"CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT  DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3
",,,39639.64032000001,,,,1245,,1090.0901088,,12.5,,0.2,52484.03803600001,52484.03803600001,0.0,0.0,52484.03803600001,52484.03803600001,41987.230428800016
330,Chevron - EUK 1575583 - FCM - Chokes - Rev 01 Spore only.xlsx,Chevron now Ithaca,,UK,2,2016-12-12,381137,"['CHOKE,MOS,S6,4.50 TRIM,8IN72ST HUB X HUB (12.00INLET X OUTLET),AISI 4130 BODY W/316 OVERLAY ON HUB SEAL AREAS,AISI 4130 BONNET AND INCONEL 718 TRIM,API SPEC 6A-(-6 DEG C TO +30 DEG C)-BB-3-1,API SPEC 6A\n']",1,[],[],"CHOKE,MOS,S6,4.50 TRIM,8IN72ST HUB X HUB (12.00INLET X OUTLET),AISI 4130 BODY W/316 OVERLAY ON HUB SEAL AREAS,AISI 4130 BONNET AND INCONEL 718 TRIM,API SPEC 6A-(-6 DEG C TO +30 DEG C)-BB-3-1,API SPEC 6A
",,,40278.9072,,,,1245,,1107.669948,,12.5,,0.2,53305.096435,53305.096435,0.0,0.0,53305.096435,53305.096435,42644.077148000004
331,Chevron Test Stump insert FCM EUK 1590409 Rev 00.xlsx,Chevron now Ithaca,,UK,1,2017-05-25,H10021-2,"['TEST STUMP PART,INSERT,NC-50, 4.500 I.F.']",1,[],[],"TEST STUMP PART,INSERT,NC-50, 4.500 I.F.",,,1758,,175.8,,,,,,,,0.35,2975.076923076923,2975.076923076923,0.0,0.0,2975.076923076923,2975.076923076923,1933.8
332,Chevron - EUK 1590411 - Tbg Hgr - FCM Rev 00.xlsx,Chevron now Ithaca,,UK,1,2017-09-13,D70419-5C41REF,"['TUBING HGR,NT-MS, 13-5/8 X 5-1/2,OFFSET, 5000 PSI MWP, 5-1/2 17 TENARIS BLUE BOX BTM, 6.000-4TPI RH STUB ACME PIN TOP,  1 PIECE HGR, 120K 718, ARR FOR TWO 1/4 CONTROL LINES ARR WITH TYPE K BPV PREP']",1,[],[],"TUBING HGR,NT-MS, 13-5/8 X 5-1/2,OFFSET, 5000 PSI MWP, 5-1/2 17 TENARIS BLUE BOX BTM, 6.000-4TPI RH STUB ACME PIN TOP,  1 PIECE HGR, 120K 718, ARR FOR TWO 1/4 CONTROL LINES ARR WITH TYPE K BPV PREP",,,36492,,793.4999999999999,,1094.76,"Comment: Watson, Amanda (GE Oil & Gas):
3% contingency added as all budgetary quotes per A Ross

 by Watson, Amanda (GE Oil & Gas)",250,,2389,"Comment: Watson, Amanda (GE Oil & Gas):
IRC £1889 plus ICB £500
 by Watson, Amanda (GE Oil & Gas)",0.36,64092.59375,64092.59375,0.0,0.0,64092.59375,64092.59375,41019.26
333,Chevron - EUK 1590411 - Tbg Hgr - FCM Rev 00.xlsx,Chevron now Ithaca,,UK,2,2017-09-13,D70419-5C41REF,"['TUBING HGR,NT-MS, 13-5/8 X 5-1/2,OFFSET, 5000 PSI MWP, 5-1/2 17 TENARIS BLUE BOX BTM, 6.000-4TPI RH STUB ACME PIN TOP,  1 PIECE HGR, 120K 718, ARR FOR TWO 1/4 CONTROL LINES ARR WITH TYPE K BPV PREP']",3,[],[],"TUBING HGR,NT-MS, 13-5/8 X 5-1/2,OFFSET, 5000 PSI MWP, 5-1/2 17 TENARIS BLUE BOX BTM, 6.000-4TPI RH STUB ACME PIN TOP,  1 PIECE HGR, 120K 718, ARR FOR TWO 1/4 CONTROL LINES ARR WITH TYPE K BPV PREP",,,35644,,793.4999999999999,,1069.32,"Comment: Watson, Amanda (GE Oil & Gas):
3% contingency added as all budgetary quotes per A Ross


 by Watson, Amanda (GE Oil & Gas)",150,,880,"Comment: Watson, Amanda (GE Oil & Gas):
IRC £630 plus ICB £250
 by Watson, Amanda (GE Oil & Gas)",0.37,61169.55555555555,183508.6666666667,0.0,0.0,61169.55555555555,183508.6666666667,38536.81999999999
334,Chevron - EUK 1590414 - FCM - Rev 00.xlsx,Chevron now Ithaca,,UK,1,2017-10-03,H71697-1,"['SEAL,MS-T,12.81 BORE X 11.25 HGR. OD,NON-STD. ']",2,[],[],"SEAL,MS-T,12.81 BORE X 11.25 HGR. OD,NON-STD. ",0,,5644.21087754421,,,,0,,0,,0,,0.1018124003493535,6284.00000149139,12568.00000298278,0.0,0.0,6284.00000149139,12568.00000298278,5644.210877544211
335,Chevron - EUK 1590414 - FCM - Rev 00.xlsx,Chevron now Ithaca,,UK,1,2017-10-03,H71697-1,"['SEAL,MS-T,12.81 BORE X 11.25 HGR. OD,NON-STD. ']",2,[],[],"SEAL,MS-T,12.81 BORE X 11.25 HGR. OD,NON-STD. ",0,,5644.21087754421,,,,0,,0,,0,,0.1018124003493535,6284.00000149139,12568.00000298278,0.0,0.0,6284.00000149139,12568.00000298278,5644.210877544211
